direccion_original,direccion_consulta,direccion_normalizada,latitud,longitud,barrio_usig,comuna_usig,precision,estado,fecha_consulta
EL SALVADOR 4622;EL SALVADOR 4618,EL SALVADOR 4622,"EL SALVADOR 4622, CABA",-34.589947,-58.426401,,14,calle_altura,exacta,2026-06-17
"GARAY, JUAN DE AV. 1409",GARAY 1409,"GARAY, JUAN DE AV. 1409, CABA",-34.626984,-58.385884,,1,calle_altura,exacta,2026-06-17
BERNALDES 1181,BERNALDES 1181,"BERNALDES 1181, CABA",-34.627087,-58.498173,,10,calle_altura,exacta,2026-06-17
ARGERICH 1725,ARGERICH 1725,"ARGERICH 1725, CABA",-34.614829,-58.480483,,11,calle_altura,exacta,2026-06-17
SARMIENTO 667,SARMIENTO 667,"SARMIENTO 667, CABA",-34.604598,-58.376148,,1,calle_altura,exacta,2026-06-17
"ALVEAR, MARCELO T. De 1647",ALVEAR 1647,"ALVEAR 1647, CABA",-34.589406,-58.38643,,2,calle_altura,exacta,2026-06-17
COSTA RICA 4767,COSTA RICA 4767,"COSTA RICA 4767, CABA",-34.587579,-58.427803,,14,calle_altura,exacta,2026-06-17
HONDURAS 5288,HONDURAS 5288,"HONDURAS 5288, CABA",-34.587024,-58.432753,,14,calle_altura,exacta,2026-06-17
"SALGUERO, JERONIMO 3069",SALGUERO 3069,"SALGUERO, JERONIMO 3069, CABA",-34.577034,-58.405248,,14,calle_altura,exacta,2026-06-17
MONROE 1801,MONROE 1801,"MONROE 1801, CABA",-34.554962,-58.454321,,13,calle_altura,exacta,2026-06-17
CAMARONES 2370;CAMARONES 2384,CAMARONES 2370,"CAMARONES 2370, CABA",-34.608988,-58.474051,,11,calle_altura,exacta,2026-06-17
"GALLARDO, ANGEL AV. 3;CORRIENTES AV. 4702;CORRIENTES AV. 4704;CORRIENTES AV. 4706",GALLARDO 3,"GALLARDO, ANGEL AV. 3, CABA",-34.602299,-58.432442,,5,calle_altura,exacta,2026-06-17
AUSTRIA 2283,AUSTRIA 2283,"AUSTRIA 2283, CABA",-34.586687,-58.402129,,2,calle_altura,exacta,2026-06-17
MIRALLA 3005,MIRALLA 3005,"MIRALLA 3005, CABA",-34.666292,-58.477769,,8,calle_altura,exacta,2026-06-17
MORENO 1201,MORENO 1201,"MORENO 1201, CABA",-34.612012,-58.383455,,1,calle_altura,exacta,2026-06-17
"TERRY, JOSE A. 286;TERRY, JOSE A. 300",TERRY 286,"TERRY, JOSE A. 286, CABA",-34.625398,-58.445342,,6,calle_altura,exacta,2026-06-17
"MONTES DE OCA, MANUEL 647",MONTES DE OCA 647,"MONTES DE OCA, MANUEL AV. 647, CABA",-34.635579,-58.375273,,4,calle_altura,exacta,2026-06-17
CORRIENTES AV. 499,CORRIENTES 499,"CORRIENTES AV. 499, CABA",-34.603137,-58.373704,,1,calle_altura,exacta,2026-06-17
MOLDES 1980,MOLDES 1980,"MOLDES 1980, CABA",-34.564922,-58.458436,,13,calle_altura,exacta,2026-06-17
DE LOS CONSTITUYENTES AV. 3015;DE LOS CONSTITUYENTES AV. 3017,DE LOS CONSTITUYENTES 3015,"DE LOS CONSTITUYENTES AV. 3015, CABA",-34.591495,-58.476196,,15,calle_altura,exacta,2026-06-17
"ALVEAR, MARCELO T. De 499",ALVEAR 499,,,,,,"HTTPSConnectionPool(host='servicios.usig.buenosaires.gob.ar', port=443): Read timed out. (read timeout=10)",error,2026-06-17
JUNIN 1735,JUNIN 1735,"JUNIN 1735, CABA",-34.588914,-58.392675,,2,calle_altura,exacta,2026-06-17
DEFENSA 863,DEFENSA 863,"DEFENSA 863, CABA",-34.617975,-58.371676,,1,calle_altura,exacta,2026-06-17
SANTA FE AV. 4640,SANTA FE 4640,"SANTA FE AV. 4640, CABA",-34.578481,-58.425793,,14,calle_altura,exacta,2026-06-17
TRIUNVIRATO AV. 3970,TRIUNVIRATO 3970,"TRIUNVIRATO AV. 3970, CABA",-34.579733,-58.476772,,15,calle_altura,exacta,2026-06-17
LARREA 1515,LARREA 1515,"LARREA 1515, CABA",-34.589596,-58.398391,,2,calle_altura,exacta,2026-06-17
MEDRANO 1294,MEDRANO 1294,"MEDRANO 1294, CABA",-34.594331,-58.419663,,14,calle_altura,exacta,2026-06-17
SALTA 380,SALTA 380,,,,,,"HTTPSConnectionPool(host='servicios.usig.buenosaires.gob.ar', port=443): Read timed out. (read timeout=10)",error,2026-06-17
CATAMARCA 281,CATAMARCA 281,"CATAMARCA 281, CABA",-34.613367,-58.406692,,3,calle_altura,exacta,2026-06-17
CASEROS AV. 3207,CASEROS 3207,"CASEROS AV. 3207, CABA",-34.637668,-58.409241,,4,calle_altura,exacta,2026-06-17
FLORIDA 963;SAN MARTIN 950,FLORIDA 963,"FLORIDA 963, CABA",-34.596871,-58.375329,,1,calle_altura,exacta,2026-06-17
"VIALE, LUIS 355",VIALE 355,"VIALE, LUIS 355, CABA",-34.603847,-58.446595,,15,calle_altura,exacta,2026-06-17
NAVARRO 3187,NAVARRO 3187,"NAVARRO 3187, CABA",-34.596576,-58.498797,,11,calle_altura,exacta,2026-06-17
RIVADAVIA AV. 3960,RIVADAVIA 3960,"RIVADAVIA AV. 3960, CABA",-34.611965,-58.421973,,5,calle_altura,exacta,2026-06-17
ALVAREZ JONTE AV. 4799,ALVAREZ JONTE 4799,"ALVAREZ JONTE AV. 4799, CABA",-34.619774,-58.505881,,10,calle_altura,exacta,2026-06-17
"ALBERDI, JUAN BAUTISTA AV. 6381",ALBERDI 6381,"ALBERDI, JUAN BAUTISTA AV. 6381, CABA",-34.655368,-58.507094,,9,calle_altura,exacta,2026-06-17
"PERON, EVA AV. 3635",PERON 3635,"PERON, JUAN DOMINGO, TTE. GENERAL 3635, CABA",-34.606789,-58.417863,,5,calle_altura,exacta,2026-06-17
PERU 957;PERU 963,PERU 957,"PERU 957, CABA",-34.619196,-58.374372,,1,calle_altura,exacta,2026-06-17
ALLENDE 2198,ALLENDE 2198,"ALLENDE 2198, CABA",-34.620004,-58.505913,,10,calle_altura,exacta,2026-06-17
SANTA FE AV. 1185,SANTA FE 1185,"SANTA FE AV. 1185, CABA",-34.59549,-58.38409,,1,calle_altura,exacta,2026-06-17
NAZCA 4695,NAZCA 4695,"NAZCA 4695, CABA",-34.586422,-58.50199,,12,calle_altura,exacta,2026-06-17
MONTEVIDEO 140,MONTEVIDEO 140,"MONTEVIDEO 140, CABA",-34.607321,-58.38933,,1,calle_altura,exacta,2026-06-17
MONTES DE OCA AV. 695,MONTES DE OCA 695,"MONTES DE OCA, MANUEL AV. 695, CABA",-34.635968,-58.375198,,4,calle_altura,exacta,2026-06-17
"TUYUTI 6696;DE LA TORRE, LISANDRO 502",TUYUTI 6696,"TUYUTI 6696, CABA",-34.644512,-58.520333,,9,calle_altura,exacta,2026-06-17
RIVADAVIA AV. 3950,RIVADAVIA 3950,"RIVADAVIA AV. 3950, CABA",-34.611868,-58.421755,,5,calle_altura,exacta,2026-06-17
AZUL 216,AZUL 216,"AZUL 216, CABA",-34.634666,-58.474525,,10,calle_altura,exacta,2026-06-17
AVELLANEDA 588,AVELLANEDA 588,"AVELLANEDA 588, CABA",-34.614694,-58.43938,,6,calle_altura,exacta,2026-06-17
ESCALADA AV. 2542,ESCALADA 2542,"ESCALADA AV. 2542, CABA",-34.661705,-58.473776,,9,calle_altura,exacta,2026-06-17
FRENCH 2657,FRENCH 2657,"FRENCH 2657, CABA",-34.589507,-58.401427,,2,calle_altura,exacta,2026-06-17
SUIPACHA 532,SUIPACHA 532,"SUIPACHA 532, CABA",-34.601993,-58.379604,,1,calle_altura,exacta,2026-06-17
SANTA FE AV. 1997,SANTA FE 1997,"SANTA FE AV. 1997, CABA",-34.595674,-58.395959,,2,calle_altura,exacta,2026-06-17
DIRECTORIO AV. 1999,DIRECTORIO 1999,"DIRECTORIO AV. 1999, CABA",-34.631701,-58.455294,,7,calle_altura,exacta,2026-06-17
TABARE 1417,TABARE 1417,"TABARE 1417, CABA",-34.651261,-58.424127,,4,calle_altura,exacta,2026-06-17
"CASTRO, EMILIO AV. 5299",CASTRO 5299,"CASTRO, EMILIO AV. 5299, CABA",-34.644286,-58.49916,,10,calle_altura,exacta,2026-06-17
GORRITI 5045,GORRITI 5045,"GORRITI 5045, CABA",-34.58907,-58.431609,,14,calle_altura,exacta,2026-06-17
SAN MARTIN 989,SAN MARTIN 989,,,,,,"HTTPSConnectionPool(host='servicios.usig.buenosaires.gob.ar', port=443): Read timed out. (read timeout=10)",error,2026-06-17
MONTEVIDEO 667,MONTEVIDEO 667,"MONTEVIDEO 667, CABA",-34.601189,-58.389524,,1,calle_altura,exacta,2026-06-17
GUEMES 4085,GUEMES 4085,"GUEMES 4085, CABA",-34.585431,-58.418259,,14,calle_altura,exacta,2026-06-17
"MITRE, BARTOLOME 2430",MITRE 2430,"MITRE, BARTOLOME 2430, CABA",-34.608612,-58.400982,,3,calle_altura,exacta,2026-06-17
"DE LA TORRE, LISANDRO 4715",DE LA TORRE 4715,"DE LA TORRE, LISANDRO 4715, CABA",-34.684143,-58.473251,,8,calle_altura,exacta,2026-06-17
ROSARIO 579,ROSARIO 579,"ROSARIO 579, CABA",-34.619655,-58.437122,,6,calle_altura,exacta,2026-06-17
"HORNOS, Gral. 256",HORNOS 256,"HORNOS, GRAL. 256, CABA",-34.631138,-58.378294,,4,calle_altura,exacta,2026-06-17
LIBERTAD 1260,LIBERTAD 1260,"LIBERTAD 1260, CABA",-34.593618,-58.3845,,1,calle_altura,exacta,2026-06-17
GORRITI 6001;AREVALO 1610,GORRITI 6001,"GORRITI 6001, CABA",-34.581663,-58.441457,,14,calle_altura,exacta,2026-06-17
LARRAZABAL 1360,LARRAZABAL 1360,"LARRAZABAL 1360, CABA",-34.651841,-58.501541,,9,calle_altura,exacta,2026-06-17
SARANDI 30,SARANDI 30,"SARANDI 30, CABA",-34.609857,-58.394807,,3,calle_altura,exacta,2026-06-17
SAN MARTIN AV. 1976;SAN MARTIN AV. 1978;ESPINOSA 1611,SAN MARTIN 1976,"ESCALADA DE SAN MARTIN, R. 1976, CABA",-34.609471,-58.467009,,11,calle_altura,exacta,2026-06-17
CONGRESO 2011;O'HIGGINS 2812,CONGRESO 2011,"CONGRESO 2011, CABA",-34.553394,-58.458791,,13,calle_altura,exacta,2026-06-17
CABILDO AV. 2928,CABILDO 2928,"CABILDO AV. 2928, CABA",-34.555275,-58.462977,,13,calle_altura,exacta,2026-06-17
"MANSILLA, LUCIO NORBERTO, GENERAL 3494",MANSILLA 3494,"MANSILLA, LUCIO NORBERTO, GENERAL 3494, CABA",-34.591835,-58.41364,,14,calle_altura,exacta,2026-06-17
BOEDO AV. 819,BOEDO 819,"BOEDO AV. 819, CABA",-34.622764,-58.416424,,5,calle_altura,exacta,2026-06-17
MELINCUE 2697,MELINCUE 2697,"MELINCUE 2697, CABA",-34.599244,-58.488003,,11,calle_altura,exacta,2026-06-17
BOEDO AV. 1580;BOEDO AV. 1590;BOEDO AV. 1600,BOEDO 1580,"BOEDO AV. 1580, CABA",-34.632513,-58.415925,,5,calle_altura,exacta,2026-06-17
"COSSETTINI, OLGA 1351",COSSETTINI 1351,"COSSETTINI, OLGA 1351, CABA",-34.612985,-58.36331,,1,calle_altura,exacta,2026-06-17
"VEGA, NICETO, Cnel. 4984",VEGA 4984,"VEGA, NICETO, CNEL. 4984, CABA",-34.591026,-58.433253,,14,calle_altura,exacta,2026-06-17
URIARTE 1838;URIARTE 1836,URIARTE 1838,"URIARTE 1838, CABA",-34.585818,-58.429702,,14,calle_altura,exacta,2026-06-17
"SIMBRON 4851;SIMBRON 4861;SIMBRON 4881;QUEVEDO 3305;QUEVEDO 3335;QUEVEDO 3355;QUEVEDO 3365;QUEVEDO 3385;VARELA, JOSE PEDRO 4862;VARELA, JOSE PEDRO 4870;VARELA, JOSE PEDRO 4880",SIMBRON 4851,"SIMBRON 4851, CABA",-34.61211,-58.517318,,11,calle_altura,exacta,2026-06-17
FOREST AV. 553;FOREST AV. 549,FOREST 553,"FOREST AV. 553, CABA",-34.585638,-58.453552,,15,calle_altura,exacta,2026-06-17
"RIVERA, PEDRO I., Dr. 5190",RIVERA 5190,"RIVERA, PEDRO I., DR. 5190, CABA",-34.572652,-58.489294,,12,calle_altura,exacta,2026-06-17
OLLEROS 3891;FRAGA 601,OLLEROS 3891,"OLLEROS 3891, CABA",-34.584683,-58.452324,,15,calle_altura,exacta,2026-06-17
MOSCONI GENERAL AV. 3906;MOSCONI GENERAL AV. 3908,MOSCONI 3906,"MOSCONI GENERAL AV. 3906, CABA",-34.594527,-58.515492,,11,calle_altura,exacta,2026-06-17
SEGUROLA AV. 734,SEGUROLA 734,"SEGUROLA AV. 734, CABA",-34.628223,-58.489647,,10,calle_altura,exacta,2026-06-17
SUIPACHA 1371,SUIPACHA 1371,"SUIPACHA 1371, CABA",-34.591728,-58.380095,,1,calle_altura,exacta,2026-06-17
RIESTRA AV. 5707,RIESTRA 5707,"RIESTRA AV. 5707, CABA",-34.677338,-58.475516,,8,calle_altura,exacta,2026-06-17
ISABEL LA CATOLICA 1212,ISABEL LA CATOLICA 1212,"ISABEL LA CATOLICA 1212, CABA",-34.643522,-58.372361,,4,calle_altura,exacta,2026-06-17
"GARAY, JUAN DE AV. 1270",GARAY 1270,"GARAY, JUAN DE AV. 1270, CABA",-34.627066,-58.383797,,1,calle_altura,exacta,2026-06-17
"PICO 3599;PEREZ, ROQUE 4801",PICO 3599,"PICO 3599, CABA",-34.545186,-58.485935,,12,calle_altura,exacta,2026-06-17
CONDE 814,CONDE 814,"CONDE 814, CABA",-34.577357,-58.450828,,13,calle_altura,exacta,2026-06-17
CONSTITUCION 1402;CONSTITUCION 1408,CONSTITUCION 1402,"CONSTITUCION 1402, CABA",-34.624805,-58.385907,,1,calle_altura,exacta,2026-06-17
REPUBLICA DOMINICANA 3396,REPUBLICA DOMINICANA 3396,"REPUBLICA DOMINICANA 3396, CABA",-34.590797,-58.413951,,14,calle_altura,exacta,2026-06-17
SUIPACHA 121,SUIPACHA 121,"SUIPACHA 121, CABA",-34.606891,-58.379259,,1,calle_altura,exacta,2026-06-17
ARMENIA 1880,ARMENIA 1880,"ARMENIA 1880, CABA",-34.588257,-58.425611,,14,calle_altura,exacta,2026-06-17
"ROCHA 1501;JOVELLANOS, GASPAR M. de 1087",ROCHA 1501,"ROCHA 1501, CABA",-34.642202,-58.371837,,4,calle_altura,exacta,2026-06-17
INDEPENDENCIA AV. 1822,INDEPENDENCIA 1822,"INDEPENDENCIA AV. 1822, CABA",-34.618264,-58.39213,,3,calle_altura,exacta,2026-06-17
RIVADAVIA AV. 8299;BAHIA BLANCA 5,RIVADAVIA 8299,"RIVADAVIA AV. 8299, CABA",-34.633321,-58.480289,,10,calle_altura,exacta,2026-06-17
COCHABAMBA 4400,COCHABAMBA 4400,"COCHABAMBA 4400, CABA",-34.628348,-58.426338,,5,calle_altura,exacta,2026-06-17
PACHECO 2228,PACHECO 2228,"PACHECO 2228, CABA",-34.574544,-58.483128,,12,calle_altura,exacta,2026-06-17
SALTA 817;SALTA 815;INDEPENDENCIA AV. 1202,SALTA 817,"SALTA 817, CABA",-34.617915,-58.383061,,1,calle_altura,exacta,2026-06-17
FLORIDA 737,FLORIDA 737,"FLORIDA 737, CABA",-34.599448,-58.375364,,1,calle_altura,exacta,2026-06-17
CHARCAS 2601,CHARCAS 2601,"CHARCAS 2601, CABA",-34.595153,-58.404254,,2,calle_altura,exacta,2026-06-17
NAZCA 4103,NAZCA 4103,"NAZCA 4103, CABA",-34.590539,-58.498275,,12,calle_altura,exacta,2026-06-17
DIRECTORIO AV. 3988;DIRECTORIO AV. 3990,DIRECTORIO 3988,"DIRECTORIO AV. 3988, CABA",-34.641213,-58.479619,,9,calle_altura,exacta,2026-06-17
SALTA 1625,SALTA 1625,"SALTA 1625, CABA",-34.627144,-58.382889,,1,calle_altura,exacta,2026-06-17
"MARMOL, JOSE 1017",MARMOL 1017,"MARMOL, JOSE 1017, CABA",-34.626855,-58.424148,,5,calle_altura,exacta,2026-06-17
"ALVEAR, MARCELO T. De 790",ALVEAR 790,"ALVEAR, MARCELO T. DE 790, CABA",-34.596381,-58.378209,,1,calle_altura,exacta,2026-06-17
"ACHA, MARIANO, Gral. 2563",ACHA 2563,"ACHA, MARIANO, GRAL. 2563, CABA",-34.569464,-58.479511,,12,calle_altura,exacta,2026-06-17
BAUNESS 2184,BAUNESS 2184,"BAUNESS 2184, CABA",-34.576766,-58.485757,,12,calle_altura,exacta,2026-06-17
"RIVADAVIA AV. 11696;PAZ, GRAL. AV. 10608",RIVADAVIA 11696,"RIVADAVIA AV. 11696, CABA",-34.639454,-58.528886,,9,calle_altura,exacta,2026-06-17
RIVADAVIA AV. 2214,RIVADAVIA 2214,"RIVADAVIA AV. 2214, CABA",-34.609661,-58.397849,,3,calle_altura,exacta,2026-06-17
CONCORDIA 5263;CONCORDIA 5267,CONCORDIA 5263,"CONCORDIA 5263, CABA",-34.586696,-58.514151,,11,calle_altura,exacta,2026-06-17
MURGUIONDO 3378,MURGUIONDO 3378,"MURGUIONDO 3378, CABA",-34.669969,-58.484845,,8,calle_altura,exacta,2026-06-17
CABILDO AV. 930,CABILDO 930,"CABILDO AV. 930, CABA",-34.569467,-58.446136,,13,calle_altura,exacta,2026-06-17
SUIPACHA 602,SUIPACHA 602,"SUIPACHA 602, CABA",-34.601106,-58.379649,,1,calle_altura,exacta,2026-06-17
SARMIENTO 3695,SARMIENTO 3695,"SARMIENTO 3695, CABA",-34.605472,-58.416895,,5,calle_altura,exacta,2026-06-17
URIARTE 1689,URIARTE 1689,"URIARTE 1689, CABA",-34.586909,-58.431196,,14,calle_altura,exacta,2026-06-17
YATAY 681,YATAY 681,"YATAY 681, CABA",-34.604384,-58.428824,,5,calle_altura,exacta,2026-06-17
"SUAREZ, JOSE LEON 119;SUAREZ, JOSE LEON 121",SUAREZ 119,"SUAREZ 119, CABA",-34.633867,-58.355367,,4,calle_altura,exacta,2026-06-17
ESTADOS UNIDOS 266,ESTADOS UNIDOS 266,"ESTADOS UNIDOS 266, CABA",-34.618442,-58.36991,,1,calle_altura,exacta,2026-06-17
"CABRERA, JOSE A. 4802",CABRERA 4802,"CABRERA, JOSE A. 4802, CABA",-34.591321,-58.43045,,14,calle_altura,exacta,2026-06-17
AVELLANEDA AV. 1762,AVELLANEDA 1762,"AVELLANEDA AV. 1762, CABA",-34.621143,-58.455669,,6,calle_altura,exacta,2026-06-17
"ALVEAR, MARCELO T. De 965",ALVEAR 965,"ALVEAR, MARCELO T. DE 965, CABA",-34.596598,-58.38093,,1,calle_altura,exacta,2026-06-17
THAMES 1310,THAMES 1310,"THAMES 1310, CABA",-34.590064,-58.434252,,14,calle_altura,exacta,2026-06-17
YERBAL 2540;YERBAL 2546;YERBAL 2552;RIVADAVIA AV. 7055;RIVADAVIA AV. 7063;RIVADAVIA AV. 7067,YERBAL 2540,"YERBAL 2540, CABA",-34.628255,-58.46535,,7,calle_altura,exacta,2026-06-17
"YERBAL 2501;ARTIGAS, JOSE GERVASIO, GRAL. 108",YERBAL 2501,"YERBAL 2501, CABA",-34.628249,-58.465735,,7,calle_altura,exacta,2026-06-17
AREVALO 1888;COSTA RICA 6002,AREVALO 1888,"AREVALO 1888, CABA",-34.579566,-58.438929,,14,calle_altura,exacta,2026-06-17
PARAGUAY 5020,PARAGUAY 5020,"PARAGUAY 5020, CABA",-34.580778,-58.429329,,14,calle_altura,exacta,2026-06-17
BARCO CENTENERA del 192,BARCO CENTENERA DEL 192,"BARCO CENTENERA DEL 192, CABA",-34.621756,-58.440922,,6,calle_altura,exacta,2026-06-17
"MANSILLA, LUCIO NORBERTO, GENERAL 2799",MANSILLA 2799,"MANSILLA, LUCIO NORBERTO, GENERAL 2799, CABA",-34.595387,-58.406557,,2,calle_altura,exacta,2026-06-17
"ROCA, JULIO A., PRESIDENTE AV. 602;PERU 215",ROCA 602,"ROCA, JULIO A., PRESIDENTE DIAGONAL SUR AV. 602, CABA",-34.610404,-58.374787,,1,calle_altura,exacta,2026-06-17
"CALVO, CARLOS 601",CALVO 601,"CALVO, CARLOS 601, CABA",-34.619634,-58.374475,,1,calle_altura,exacta,2026-06-17
IBERA 3392,IBERA 3392,"IBERA 3392, CABA",-34.558786,-58.474006,,12,calle_altura,exacta,2026-06-17
SAN MARTIN AV. 4527,SAN MARTIN 4527,"ESCALADA DE SAN MARTIN, R. 4527, CABA",-34.627267,-58.495615,,10,calle_altura,exacta,2026-06-17
GORRITI 4015,GORRITI 4015,"GORRITI 4015, CABA",-34.595304,-58.421602,,14,calle_altura,exacta,2026-06-17
IBARROLA 7183,IBARROLA 7183,"IBARROLA 7183, CABA",-34.641626,-58.527219,,9,calle_altura,exacta,2026-06-17
RODRIGUEZ PEÑA 2032,RODRIGUEZ PENA 2032,"RODRIGUEZ PEÑA 2032, CABA",-34.587782,-58.38583,,2,calle_altura,exacta,2026-06-17
"ACUÑA DE FIGUEROA, FRANCISCO 1047",ACUNA DE FIGUEROA 1047,"ACUÑA DE FIGUEROA, FRANCISCO 1047, CABA",-34.598827,-58.421913,,5,calle_altura,exacta,2026-06-17
"IRIGOYEN, BERNARDO de 1034",IRIGOYEN 1034,"IRIGOYEN 1034, CABA",-34.630767,-58.513456,,10,calle_altura,exacta,2026-06-17
SARMIENTO 2893;SARMIENTO 2895,SARMIENTO 2893,"SARMIENTO 2893, CABA",-34.606581,-58.407113,,3,calle_altura,exacta,2026-06-17
CORRIENTES AV. 3512,CORRIENTES 3512,"CORRIENTES AV. 3512, CABA",-34.604066,-58.4147,,5,calle_altura,exacta,2026-06-17
"BALBIN, RICARDO, DR. AV. 3514",BALBIN 3514,"BALBIN, RICARDO, DR. AV. 3514, CABA",-34.556531,-58.480137,,12,calle_altura,exacta,2026-06-17
SANCHEZ DE LORIA 42;SANCHEZ DE LORIA 44,SANCHEZ DE LORIA 42,"SANCHEZ DE LORIA 42, CABA",-34.611179,-58.414161,,3,calle_altura,exacta,2026-06-17
"ARREDONDO, Virrey 2306",ARREDONDO 2306,"ARREDONDO, VIRREY 2306, CABA",-34.566448,-58.450296,,13,calle_altura,exacta,2026-06-17
ECHEVERRIA 3062,ECHEVERRIA 3062,"ECHEVERRIA 3062, CABA",-34.566756,-58.462202,,13,calle_altura,exacta,2026-06-17
CAMPANA 563,CAMPANA 563,"CAMPANA 563, CABA",-34.6259,-58.477374,,10,calle_altura,exacta,2026-06-17
AREVALO 3031,AREVALO 3031,"AREVALO 3031, CABA",-34.571066,-58.430251,,14,calle_altura,exacta,2026-06-17
VILELA 4699,VILELA 4699,"VILELA 4699, CABA",-34.555664,-58.49188,,12,calle_altura,exacta,2026-06-17
CUZCO 72,CUZCO 72,"CUZCO 72, CABA",-34.638465,-58.527876,,9,calle_altura,exacta,2026-06-17
MIGUELETES 766,MIGUELETES 766,"MIGUELETES 766, CABA",-34.566747,-58.433677,,14,calle_altura,exacta,2026-06-17
CIUDAD DE LA PAZ 557,CIUDAD DE LA PAZ 557,"CIUDAD DE LA PAZ 557, CABA",-34.572526,-58.444295,,13,calle_altura,exacta,2026-06-17
RUY DIAZ DE GUZMAN 40,RUY DIAZ DE GUZMAN 40,"RUY DIAZ DE GUZMAN 40, CABA",-34.631183,-58.371488,,4,calle_altura,exacta,2026-06-17
ALVAREZ JONTE AV. 5161,ALVAREZ JONTE 5161,"ALVAREZ JONTE AV. 5161, CABA",-34.62283,-58.510065,,10,calle_altura,exacta,2026-06-17
SAN MARTIN AV. 2247,SAN MARTIN 2247,"ESCALADA DE SAN MARTIN, R. 2247, CABA",-34.611151,-58.470219,,11,calle_altura,exacta,2026-06-17
"GAINZA, MARTIN DE, GRAL. 536",GAINZA 536,"GAINZA, MARTIN DE, GRAL. 536, CABA",-34.616124,-58.446785,,6,calle_altura,exacta,2026-06-17
LA PLATA AV. 389,LA PLATA 389,"LA PLATA AV. 389, CABA",-34.619297,-58.428453,,6,calle_altura,exacta,2026-06-17
GOROSTIAGA 1614,GOROSTIAGA 1614,"GOROSTIAGA 1614, CABA",-34.565422,-58.436429,,14,calle_altura,exacta,2026-06-17
LARREA 1230,LARREA 1230,"LARREA 1230, CABA",-34.593272,-58.400553,,2,calle_altura,exacta,2026-06-17
ESTOMBA 2825,ESTOMBA 2825,"ESTOMBA 2825, CABA",-34.564074,-58.476971,,12,calle_altura,exacta,2026-06-17
ARRIBEÑOS 2320,ARRIBENOS 2320,"ARRIBEÑOS 2320, CABA",-34.556006,-58.451912,,13,calle_altura,exacta,2026-06-17
NOGOYA 3216,NOGOYA 3216,"NOGOYA 3216, CABA",-34.60404,-58.493687,,11,calle_altura,exacta,2026-06-17
"CORDOBA AV. 4391;CORDOBA AV. 4399;ALVAREZ, JULIAN 1105",CORDOBA 4391,"CORDOBA AV. 4391, CABA",-34.595545,-58.427867,,14,calle_altura,exacta,2026-06-17
GARCIA DEL RIO 3602;GARCIA DEL RIO 3604,GARCIA DEL RIO 3602,"GARCIA DEL RIO 3602, CABA",-34.552281,-58.480906,,12,calle_altura,exacta,2026-06-17
"ACHAVAL RODRIGUEZ, T., DR. AV. 1231",ACHAVAL RODRIGUEZ 1231,"ACHAVAL RODRIGUEZ, T., DR. AV. 1231, CABA",-34.61346,-58.357875,,1,calle_altura,exacta,2026-06-17
"SCALABRINI ORTIZ, RAUL AV. 2",SCALABRINI ORTIZ 2,"SCALABRINI ORTIZ, RAUL AV. 2, CABA",-34.602092,-58.442474,,15,calle_altura,exacta,2026-06-17
"GODOY, RUPERTO 731",GODOY 731,"GODOY, RUPERTO 731, CABA",-34.623652,-58.476567,,7,calle_altura,exacta,2026-06-17
BRASIL 2301,BRASIL 2301,"BRASIL 2301, CABA",-34.630321,-58.396518,,4,calle_altura,exacta,2026-06-17
BEAZLEY 3809;BEAZLEY 3811,BEAZLEY 3809,"BEAZLEY 3809, CABA",-34.653974,-58.413645,,4,calle_altura,exacta,2026-06-17
ESTADOS UNIDOS 792,ESTADOS UNIDOS 792,"ESTADOS UNIDOS 792, CABA",-34.618594,-58.377143,,1,calle_altura,exacta,2026-06-17
GODOY CRUZ 1875,GODOY CRUZ 1875,"GODOY CRUZ 1875, CABA",-34.586426,-58.43215,,14,calle_altura,exacta,2026-06-17
ALVAREZ THOMAS AV. 3454,ALVAREZ THOMAS 3454,"ALVAREZ THOMAS AV. 3454, CABA",-34.569884,-58.485486,,12,calle_altura,exacta,2026-06-17
"ALBERTI 1901;CASTILLO, CATULO 2508",ALBERTI 1901,"ALBERTI 1901, CABA",-34.632389,-58.398745,,4,calle_altura,exacta,2026-06-17
BLANCO ENCALADA 1661,BLANCO ENCALADA 1661,"BLANCO ENCALADA 1661, CABA",-34.555003,-58.452084,,13,calle_altura,exacta,2026-06-17
"BATLLE Y ORDOÑEZ, JOSE P.T. 6015",BATLLE Y ORDONEZ 6015,"BATLLE Y ORDOÑEZ, JOSE P.T. 6015, CABA",-34.680652,-58.475817,,8,calle_altura,exacta,2026-06-17
ESMERALDA 470,ESMERALDA 470,"ESMERALDA 470, CABA",-34.60277,-58.378141,,1,calle_altura,exacta,2026-06-17
LOPE DE VEGA AV. 1750;GIBRALTAR 5310,LOPE DE VEGA 1750,"LOPE DE VEGA AV. 1750, CABA",-34.623955,-58.512171,,10,calle_altura,exacta,2026-06-17
FITZ ROY 1912,FITZ ROY 1912,"FITZ ROY 1912, CABA",-34.582495,-58.434496,,14,calle_altura,exacta,2026-06-17
"ALVAREZ, DONATO, Tte. Gral. AV. 2561",ALVAREZ 2561,"ALVAREZ, DONATO, TTE. GRAL. AV. 2561, CABA",-34.595002,-58.468396,,15,calle_altura,exacta,2026-06-17
