item,clase,coord
Q725963,Q1478437,Point(-58.365 -34.6625)
Q725963,Q27020041,Point(-58.365 -34.6625)
Q753642,Q515,Point(-58.367777777 -34.6625)
Q753642,Q129676344,Point(-58.367777777 -34.6625)
Q1369295,Q1154710,Point(-58.340278 -34.678333)
Q1882267,Q3243765,Point(-58.35 -34.666666666)
Q1882267,Q13997861,Point(-58.35 -34.666666666)
Q2488555,Q5770918,Point(-58.333333333 -34.683333333)
Q3724048,Q5770918,Point(-58.333333333 -34.691666666)
Q5189761,Q486972,Point(-58.35 -34.666666666)
Q5653569,Q7833114,Point(-58.37822778 -34.6575)
Q5842678,Q55488,Point(-58.3788 -34.6536)
Q5844921,Q55488,Point(-58.3449 -34.6788)
Q5844921,Q55678,Point(-58.3449 -34.6788)
Q5844921,Q11670533,Point(-58.3449 -34.6788)
Q5902644,Q16917,Point(-58.3652544 -34.6666708)
Q6010450,Q132510,Point(-58.368799391 -34.65641473)
Q6010450,Q19860854,Point(-58.368799391 -34.65641473)
Q6010562,Q41176,Point(-58.379598661 -34.654679641)
Q6046943,Q537127,Point(-58.37138889 -34.655)
Q6091093,Q12280,Point(-58.37822778 -34.6575)
Q6091093,Q787417,Point(-58.37822778 -34.6575)
Q6091259,Q537127,Point(-58.37358333 -34.65677778)
Q6091259,Q911663,Point(-58.37358333 -34.65677778)
Q6139889,Q153562,Point(-58.363306 -34.662167)
Q6139889,Q2434238,Point(-58.363306 -34.662167)
Q6150846,Q41176,Point(-58.36925 -34.65655556)
Q6162000,Q1294703,Point(-58.38005556 -34.65738889)
Q12200915,Q486972,Point(-58.3486 -34.6681)
Q18223097,Q4663385,Point(-58.370555555 -34.660277777)
Q21828763,Q12284,Point(-58.333333333 -34.666666666)
Q56240522,Q102356,Point(-58.3589 -34.662203)
Q56240611,Q861951,Point(-58.34129 -34.68596)
Q56240611,Q8343784,Point(-58.34129 -34.68596)
Q60537817,Q2434238,Point(-58.370778 -34.658472)
Q60812672,Q8343784,Point(-58.3589 -34.662203)
Q64338698,Q5728070,Point(-58.352267 -34.661733)
Q64338972,Q5728070,Point(-58.3542 -34.666683)
Q64339175,Q5728070,Point(-58.369033 -34.6593)
Q83869466,Q385994,Point(-58.356506 -34.667557)
Q83870332,Q385994,Point(-58.360178 -34.66231)
Q84500902,Q33506,Point(-58.36327 -34.66211)
Q93819720,Q16917,Point(-58.363273 -34.664823)
Q93819757,Q16917,Point(-58.358366 -34.662017)
Q93819769,Q16917,Point(-58.349769 -34.674328)
Q93820011,Q16917,Point(-58.370566 -34.6613)
Q93820026,Q16917,Point(-58.334827 -34.689353)
Q93820308,Q16917,Point(-58.350184 -34.685287)
Q93821310,Q16917,Point(-58.349654 -34.674428)
Q93822319,Q16917,Point(-58.365663 -34.665596)
Q93823442,Q16917,Point(-58.351264 -34.665441)
Q93824694,Q16917,Point(-58.366104 -34.663982)
Q93824705,Q16917,Point(-58.350728 -34.674503)
Q109289992,Q1154710,Point(-58.354928309 -34.66902216)
Q109289992,Q19860854,Point(-58.354928309 -34.66902216)
Q111697301,Q331744,Point(-58.37754 -34.652855)
Q111698697,Q8343784,Point(-58.358751338 -34.662321377)
Q123558341,Q24354,Point(-58.37177 -34.65739)
Q123558341,Q19860854,Point(-58.37177 -34.65739)
Q125803121,Q56242215,Point(-58.36569 -34.66294)
Q140279286,Q9842,Point(-58.341806 -34.688304)
Q140279286,Q423208,Point(-58.341806 -34.688304)
Q140279286,Q67388747,Point(-58.341806 -34.688304)
Q140279287,Q9842,Point(-58.361128 -34.671958)
Q140279287,Q1080794,Point(-58.361128 -34.671958)
Q140279287,Q67388747,Point(-58.361128 -34.671958)
Q140279289,Q9842,Point(-58.366925 -34.664359)
Q140279289,Q423208,Point(-58.366925 -34.664359)
Q140279289,Q67388747,Point(-58.366925 -34.664359)
Q140279290,Q9842,Point(-58.367831 -34.664201)
Q140279290,Q423208,Point(-58.367831 -34.664201)
Q140279290,Q67388747,Point(-58.367831 -34.664201)
Q140279297,Q9842,Point(-58.338085 -34.689665)
Q140279297,Q423208,Point(-58.338085 -34.689665)
Q140279297,Q67388747,Point(-58.338085 -34.689665)
Q140279298,Q9842,Point(-58.367517 -34.662093)
Q140279298,Q423208,Point(-58.367517 -34.662093)
Q140279298,Q67388747,Point(-58.367517 -34.662093)
Q140279299,Q9842,Point(-58.364536 -34.665547)
Q140279299,Q1080794,Point(-58.364536 -34.665547)
Q140279299,Q67388747,Point(-58.364536 -34.665547)
Q140279303,Q9842,Point(-58.367789 -34.663628)
Q140279303,Q1080794,Point(-58.367789 -34.663628)
Q140279303,Q67388747,Point(-58.367789 -34.663628)
Q140279304,Q9842,Point(-58.356007 -34.665299)
Q140279304,Q1080794,Point(-58.356007 -34.665299)
Q140279304,Q67388747,Point(-58.356007 -34.665299)
Q140279306,Q9842,Point(-58.364643 -34.662309)
Q140279306,Q1080794,Point(-58.364643 -34.662309)
Q140279306,Q67388747,Point(-58.364643 -34.662309)
Q140279307,Q9842,Point(-58.369195 -34.66102)
Q140279307,Q1080794,Point(-58.369195 -34.66102)
Q140279307,Q67388747,Point(-58.369195 -34.66102)
Q140279308,Q9842,Point(-58.364935 -34.666369)
Q111708288,Q653208,Point(-58.483702 -34.647905)
Q111708288,Q721747,Point(-58.483702 -34.647905)
Q111708289,Q191851,Point(-58.483702 -34.647905)
Q111708354,Q653208,Point(-58.457621 -34.645707)
Q111708354,Q721747,Point(-58.457621 -34.645707)
Q111708356,Q653208,Point(-58.46496 -34.655252)
Q111708356,Q721747,Point(-58.46496 -34.655252)
Q114878181,Q174782,Point(-58.462693691 -34.649833335)
Q114878213,Q174782,Point(-58.466717004 -34.652948852)
Q114878242,Q174782,Point(-58.468782305 -34.658098466)
Q114878252,Q3918,Point(-58.467779159 -34.659722271)
Q114878319,Q569500,Point(-58.468117117 -34.661615199)
Q126189009,Q7543083,Point(-58.462014646 -34.661095053)
Q126189045,Q7543083,Point(-58.473736903 -34.644184155)
Q126189081,Q7543083,Point(-58.483263948 -34.647240842)
Q126189288,Q7543083,Point(-58.492624719 -34.631128557)
Q126189333,Q7543083,Point(-58.461712288 -34.65795467)
Q126190612,Q7543083,Point(-58.471556032 -34.655426962)
Q126191084,Q7543083,Point(-58.45436439 -34.649920297)
Q126191637,Q7543083,Point(-58.484294534 -34.646498446)
Q126198111,Q7543083,Point(-58.455929719 -34.659947875)
Q126198405,Q7543083,Point(-58.455985905 -34.647041542)
Q126198445,Q7543083,Point(-58.466237875 -34.65608104)
Q126199543,Q7543083,Point(-58.461670403 -34.650141327)
Q128601874,Q875538,Point(-58.4643147 -34.659295)
Q128790757,Q2142573,Point(-58.473068 -34.658584)
Q130391188,Q4530848,Point(-58.475686 -34.632347)
Q130391188,Q12146012,Point(-58.475686 -34.632347)
Q140279308,Q423208,Point(-58.364935 -34.666369)
Q140279308,Q67388747,Point(-58.364935 -34.666369)
Q140279309,Q9842,Point(-58.358086 -34.66296)
Q140279309,Q423208,Point(-58.358086 -34.66296)
Q140279309,Q67388747,Point(-58.358086 -34.66296)
Q140279310,Q9842,Point(-58.361677 -34.667204)
Q140279310,Q423208,Point(-58.361677 -34.667204)
Q140279310,Q67388747,Point(-58.361677 -34.667204)
Q140279311,Q9842,Point(-58.362202 -34.662541)
Q140279311,Q423208,Point(-58.362202 -34.662541)
Q140279311,Q67388747,Point(-58.362202 -34.662541)
Q140279312,Q9842,Point(-58.362177 -34.666965)
Q140279312,Q423208,Point(-58.362177 -34.666965)
Q140279312,Q67388747,Point(-58.362177 -34.666965)
Q140280570,Q9842,Point(-58.354674 -34.674912)
Q140280570,Q423208,Point(-58.354674 -34.674912)
Q140280570,Q67388747,Point(-58.354674 -34.674912)
Q140284434,Q9842,Point(-58.338869 -34.674901)
Q140284434,Q1080794,Point(-58.338869 -34.674901)
Q140284434,Q67388747,Point(-58.338869 -34.674901)
Q140284437,Q9842,Point(-58.348724 -34.675473)
Q140284437,Q1080794,Point(-58.348724 -34.675473)
Q140284437,Q67388747,Point(-58.348724 -34.675473)
Q140284438,Q9842,Point(-58.346509 -34.68111)
Q140284438,Q1080794,Point(-58.346509 -34.68111)
Q140284438,Q67388747,Point(-58.346509 -34.68111)
Q140284439,Q9842,Point(-58.340837 -34.686588)
Q140284439,Q1080794,Point(-58.340837 -34.686588)
Q140284439,Q67388747,Point(-58.340837 -34.686588)
Q140284440,Q9842,Point(-58.353125 -34.671768)
Q140284440,Q1080794,Point(-58.353125 -34.671768)
Q140284440,Q67388747,Point(-58.353125 -34.671768)
Q140284441,Q9842,Point(-58.350621 -34.672282)
Q140284441,Q423208,Point(-58.350621 -34.672282)
Q140284441,Q67388747,Point(-58.350621 -34.672282)
Q140284871,Q9842,Point(-58.335175 -34.690282)
Q140284871,Q1080794,Point(-58.335175 -34.690282)
Q140284871,Q67388747,Point(-58.335175 -34.690282)
Q140284877,Q9842,Point(-58.337593 -34.694038)
Q140284877,Q1080794,Point(-58.337593 -34.694038)
Q140284877,Q67388747,Point(-58.337593 -34.694038)
Q140284879,Q9842,Point(-58.333356 -34.695218)
Q140284879,Q1080794,Point(-58.333356 -34.695218)
Q140284879,Q67388747,Point(-58.333356 -34.695218)
Q140284881,Q9842,Point(-58.338056 -34.691827)
Q140284881,Q423208,Point(-58.338056 -34.691827)
Q140284881,Q67388747,Point(-58.338056 -34.691827)
Q140413144,Q159334,Point(-58.353300095 -34.671550792)
Q140413144,Q1080794,Point(-58.353300095 -34.671550792)
Q140413144,Q67388747,Point(-58.353300095 -34.671550792)
Q140413145,Q159334,Point(-58.348638877 -34.675418195)
Q140413145,Q1080794,Point(-58.348638877 -34.675418195)
Q140413145,Q67388747,Point(-58.348638877 -34.675418195)
Q140413149,Q159334,Point(-58.364087456 -34.661836619)
Q140413149,Q1080794,Point(-58.364087456 -34.661836619)
Q140413149,Q67388747,Point(-58.364087456 -34.661836619)
Q140413153,Q159334,Point(-58.367383191 -34.662042585)
Q140413153,Q423208,Point(-58.367383191 -34.662042585)
Q140413153,Q67388747,Point(-58.367383191 -34.662042585)
Q140413158,Q159334,Point(-58.366244954 -34.662603359)
Q140413158,Q1080794,Point(-58.366244954 -34.662603359)
Q140413158,Q67388747,Point(-58.366244954 -34.662603359)
Q140413160,Q159334,Point(-58.366774616 -34.664358608)
Q140413160,Q423208,Point(-58.366774616 -34.664358608)
Q140413160,Q67388747,Point(-58.366774616 -34.664358608)
Q140413161,Q159334,Point(-58.369308085 -34.660862191)
Q140413161,Q1080794,Point(-58.369308085 -34.660862191)
Q140413161,Q67388747,Point(-58.369308085 -34.660862191)
Q140413164,Q159334,Point(-58.33816036 -34.69170223)
Q140413164,Q423208,Point(-58.33816036 -34.69170223)
Q140413164,Q67388747,Point(-58.33816036 -34.69170223)
Q140413167,Q159334,Point(-58.351107612 -34.68091855)
Q140413167,Q423208,Point(-58.351107612 -34.68091855)
Q140413167,Q67388747,Point(-58.351107612 -34.68091855)
Q140413170,Q159334,Point(-58.338010124 -34.68960052)
Q140413170,Q423208,Point(-58.338010124 -34.68960052)
Q140413170,Q67388747,Point(-58.338010124 -34.68960052)
Q140413172,Q159334,Point(-58.36507593 -34.666143771)
Q140413172,Q423208,Point(-58.36507593 -34.666143771)
Q140413172,Q67388747,Point(-58.36507593 -34.666143771)
Q140413173,Q159334,Point(-58.357856721 -34.663230171)
Q140413173,Q423208,Point(-58.357856721 -34.663230171)
Q140413173,Q67388747,Point(-58.357856721 -34.663230171)
Q140413176,Q159334,Point(-58.364315162 -34.662588423)
Q140413176,Q423208,Point(-58.364315162 -34.662588423)
Q140413176,Q67388747,Point(-58.364315162 -34.662588423)
Q140413177,Q159334,Point(-58.36154009 -34.667164975)
Q140413177,Q423208,Point(-58.36154009 -34.667164975)
Q140413177,Q67388747,Point(-58.36154009 -34.667164975)
Q140414667,Q159334,Point(-58.35550456 -34.663775583)
Q140414667,Q1080794,Point(-58.35550456 -34.663775583)
Q140414667,Q67388747,Point(-58.35550456 -34.663775583)
Q140418087,Q159334,Point(-58.34065125 -34.687757389)
Q140418087,Q423208,Point(-58.34065125 -34.687757389)
Q140418087,Q67388747,Point(-58.34065125 -34.687757389)
Q140418088,Q159334,Point(-58.34117011 -34.686861376)
Q140418088,Q1080794,Point(-58.34117011 -34.686861376)
Q140418088,Q67388747,Point(-58.34117011 -34.686861376)
Q140418089,Q159334,Point(-58.34511156 -34.681696897)
Q140418089,Q1080794,Point(-58.34511156 -34.681696897)
Q115107037,Q174782,Point(-58.428516983 -34.628798326)
Q116494720,Q126807,Point(-58.414156436 -34.644418412)
Q116495969,Q174782,Point(-58.40195775 -34.64656324)
Q116496978,Q174782,Point(-58.406388759 -34.651038075)
Q116497611,Q174782,Point(-58.401491045 -34.65684529)
Q116498044,Q22698,Point(-58.399296998 -34.656920305)
Q116499617,Q22698,Point(-58.387377262 -34.654603647)
Q116690803,Q55488,Point(-58.418214 -34.649093)
Q118954779,Q7543083,Point(-58.413353461 -34.642956858)
Q125680465,Q79007,Point(-58.432777777 -34.631666666)
Q126190380,Q7543083,Point(-58.388665075 -34.655390762)
Q126199356,Q7543083,Point(-58.42821049 -34.632646572)
Q130301149,Q79007,Point(-58.413055555 -34.644444444)
Q138962484,Q16510064,Point(-58.42211 -34.63538)
Q140398869,Q16970,Point(-58.389221 -34.650816)
Q140460297,Q41176,Point(-58.407 -34.6407)
Q280141,Q483110,Point(-58.396511 -34.643494)
Q280141,Q1154710,Point(-58.396511 -34.643494)
Q890147,Q486972,Point(-58.416666666 -34.633333333)
Q890147,Q851517,Point(-58.416666666 -34.633333333)
Q2054024,Q851517,Point(-58.4 -34.633333333)
Q2860529,Q2122214,Point(-58.394659444 -34.633160911)
Q4871600,Q178561,Point(-58.4 -34.63333333)
Q4894010,Q41176,Point(-58.401435 -34.634172)
Q5048421,Q20437094,Point(-58.3949 -34.6333)
Q5048422,Q41176,Point(-58.3949 -34.6333)
Q5048425,Q928830,Point(-58.39891667 -34.63583333)
Q5048425,Q22808403,Point(-58.39891667 -34.63583333)
Q5549804,Q55491,Point(-58.40097222 -34.62936111)
Q5549804,Q928830,Point(-58.40097222 -34.62936111)
Q5656504,Q4387609,Point(-58.40566667 -34.63141667)
Q5695184,Q79007,Point(-58.400238873 -34.644656879)
Q5695184,Q7543083,Point(-58.400238873 -34.644656879)
Q5713443,Q79007,Point(-58.396212217 -34.635283659)
Q5713443,Q7543083,Point(-58.396212217 -34.635283659)
Q5740452,Q7543083,Point(-58.39760959 -34.639126594)
Q5754158,Q41176,Point(-58.40875 -34.63686111)
Q5754161,Q41176,Point(-58.40872222 -34.63725)
Q5908361,Q16917,Point(-58.3875 -34.63416667)
Q5908503,Q16917,Point(-58.393726944 -34.637528888)
Q5908634,Q16917,Point(-58.391132 -34.633967)
Q6023178,Q4989906,Point(-58.393858745 -34.634906462)
Q6033773,Q41176,Point(-58.39777778 -34.63555556)
Q6062200,Q22698,Point(-58.394333126 -34.636126904)
Q6123387,Q7540126,Point(-58.4084 -34.6376)
Q6150873,Q41176,Point(-58.39833333 -34.63016667)
Q6786636,Q16917,Point(-58.402751111 -34.634856111)
Q7163034,Q40357,Point(-58.3945 -34.6361)
Q7163034,Q19860854,Point(-58.3945 -34.6361)
Q7163034,Q113150763,Point(-58.3945 -34.6361)
Q8875911,Q55491,Point(-58.40583333 -34.63861111)
Q8875911,Q928830,Point(-58.40583333 -34.63861111)
Q12385946,Q15911314,Point(-58.388213564 -34.632431723)
Q16576001,Q16917,Point(-58.385156111 -34.639403888)
Q18397924,Q953806,Point(-58.406861111 -34.630666666)
Q38263194,Q41253,Point(-58.405955748 -34.635208855)
Q38263454,Q41253,Point(-58.4056725 -34.636651)
Q38263493,Q41253,Point(-58.4057974 -34.6356363)
Q38263551,Q41253,Point(-58.4057382 -34.6353432)
Q38263757,Q41253,Point(-58.4024891 -34.636555)
Q55783846,Q811534,Point(-58.402 -34.634083333)
Q55980034,Q1416696,Point(-58.390598 -34.641877)
Q57781295,Q28564,Point(-58.407536 -34.637447)
Q57781295,Q385994,Point(-58.407536 -34.637447)
Q58822006,Q502074,Point(-58.393835 -34.63098)
Q63615008,Q33506,Point(-58.403311 -34.638393)
Q65390781,Q33506,Point(-58.401144 -34.636359)
Q65391267,Q33506,Point(-58.39018 -34.641309)
Q65392978,Q33506,Point(-58.4013 -34.6342)
Q65553280,Q2772772,Point(-58.397745 -34.635291)
Q83869457,Q385994,Point(-58.388063 -34.634536)
Q83869461,Q385994,Point(-58.388063 -34.634536)
Q83869881,Q385994,Point(-58.38997 -34.641336)
Q83870286,Q385994,Point(-58.393087 -34.63462)
Q83870288,Q385994,Point(-58.391461 -34.634251)
Q83870609,Q385994,Point(-58.404836 -34.632076)
Q83871103,Q385994,Point(-58.402459 -34.635614)
Q84507227,Q33506,Point(-58.3898 -34.6412)
Q90207116,Q569500,Point(-58.409915 -34.631005)
Q93139939,Q16917,Point(-58.410487 -34.635044)
Q93141143,Q16917,Point(-58.391379 -34.633002)
Q93141352,Q16917,Point(-58.389931 -34.639299)
Q93141362,Q16917,Point(-58.390403 -34.633349)
Q93141740,Q16917,Point(-58.390087 -34.637824)
Q98081041,Q33506,Point(-58.40709 -34.63723)
Q111225953,Q81669,Point(-58.394339796 -34.629064726)
Q111225953,Q1412205,Point(-58.394339796 -34.629064726)
Q111225953,Q13883136,Point(-58.394339796 -34.629064726)
Q111591206,Q174782,Point(-58.390079404 -34.635152623)
Q111591219,Q174782,Point(-58.40341708 -34.639088022)
Q111694768,Q179700,Point(-58.387274 -34.63335)
Q111694770,Q179700,Point(-58.387274 -34.63335)
Q111694783,Q241045,Point(-58.415927 -34.630755)
Q111694796,Q4989906,Point(-58.405514 -34.637016)
Q111694797,Q721747,Point(-58.405514 -34.637016)
Q111694798,Q653208,Point(-58.405514 -34.637016)
Q111694798,Q721747,Point(-58.405514 -34.637016)
Q111694799,Q721747,Point(-58.405514 -34.637016)
Q111694800,Q653208,Point(-58.405611 -34.637117)
Q111694800,Q721747,Point(-58.405611 -34.637117)
Q140418360,Q1080794,Point(-58.416947304 -34.663255685)
Q140418360,Q67388747,Point(-58.416947304 -34.663255685)
Q140418362,Q159334,Point(-58.411044185 -34.66529765)
Q140418362,Q423208,Point(-58.411044185 -34.66529765)
Q140418362,Q67388747,Point(-58.411044185 -34.66529765)
Q1118308,Q851517,Point(-58.45 -34.633333333)
Q2839438,Q928830,Point(-58.45033333 -34.63625)
Q2839438,Q22808403,Point(-58.45033333 -34.63625)
Q3297031,Q928830,Point(-58.44213889 -34.631)
Q3297031,Q22808403,Point(-58.44213889 -34.631)
Q5066045,Q22698,Point(-58.44333333 -34.63444444)
Q5483258,Q79007,Point(-58.440494075 -34.635352212)
Q5483258,Q7543083,Point(-58.440494075 -34.635352212)
Q5740425,Q79007,Point(-58.424788107 -34.639641042)
Q5780369,Q5780448,Point(-58.424530555 -34.650327777)
Q5808126,Q928830,Point(-58.441021 -34.630017)
Q5808126,Q22808403,Point(-58.441021 -34.630017)
Q5808126,Q28043022,Point(-58.441021 -34.630017)
Q5854907,Q180958,Point(-58.44652778 -34.62838889)
Q5854907,Q10922451,Point(-58.44652778 -34.62838889)
Q9081623,Q4530848,Point(-58.44277 -34.628335)
Q9081623,Q130391302,Point(-58.44277 -34.628335)
Q55969893,Q811534,Point(-58.444305555 -34.633138888)
Q56826662,Q41176,Point(-58.423406 -34.651048)
Q57373107,Q9842,Point(-58.449773 -34.639273)
Q57940315,Q28564,Point(-58.438259 -34.634039)
Q57940315,Q385994,Point(-58.438259 -34.634039)
Q64338410,Q5728070,Point(-58.448483 -34.635616)
Q65483103,Q33506,Point(-58.423712 -34.651063)
Q74538072,Q31855,Point(-58.445780154 -34.628230689)
Q83869623,Q385994,Point(-58.446603 -34.628219)
Q83869626,Q385994,Point(-58.446603 -34.628219)
Q83869626,Q856234,Point(-58.446603 -34.628219)
Q83869630,Q385994,Point(-58.446541971 -34.628185896)
Q83870571,Q385994,Point(-58.446221 -34.63601)
Q90206218,Q569500,Point(-58.441887 -34.643477)
Q90206225,Q569500,Point(-58.433675 -34.645831)
Q90206245,Q569500,Point(-58.44586 -34.644908)
Q90206857,Q569500,Point(-58.431141 -34.649989)
Q93141275,Q16917,Point(-58.450267086 -34.638215679)
Q109377412,Q123705,Point(-58.44782 -34.63992)
Q109377412,Q490933,Point(-58.44782 -34.63992)
Q109377412,Q904319,Point(-58.44782 -34.63992)
Q111591257,Q174782,Point(-58.441400518 -34.640226994)
Q111631917,Q174782,Point(-58.424945991 -34.644470102)
Q111685525,Q174782,Point(-58.442453084 -34.630828518)
Q111691870,Q174782,Point(-58.448498236 -34.639529311)
Q111694688,Q2293362,Point(-58.444335 -34.63636)
Q111695433,Q241045,Point(-58.444763 -34.632903)
Q111695434,Q241045,Point(-58.444763 -34.632903)
Q111695435,Q241045,Point(-58.444763 -34.632903)
Q111695436,Q241045,Point(-58.444763 -34.632903)
Q111695438,Q241045,Point(-58.444763 -34.632903)
Q111695439,Q241045,Point(-58.444763 -34.632903)
Q111695440,Q653208,Point(-58.444763 -34.632903)
Q111695440,Q721747,Point(-58.444763 -34.632903)
Q111695441,Q721747,Point(-58.444763 -34.632903)
Q111695442,Q653208,Point(-58.444763 -34.632903)
Q111695442,Q721747,Point(-58.444763 -34.632903)
Q111695444,Q721747,Point(-58.444763 -34.632903)
Q111695540,Q721747,Point(-58.444763 -34.632903)
Q111695541,Q331744,Point(-58.444763 -34.632903)
Q111695543,Q331744,Point(-58.444763 -34.632903)
Q111695544,Q721747,Point(-58.444763 -34.632903)
Q111695546,Q483453,Point(-58.444763 -34.632903)
Q111695547,Q483453,Point(-58.444763 -34.632903)
Q111695548,Q264458,Point(-58.444763 -34.632903)
Q111695549,Q483453,Point(-58.444763 -34.632903)
Q111695550,Q191851,Point(-58.444763 -34.632903)
Q111695551,Q179700,Point(-58.444763 -34.632903)
Q111696466,Q331744,Point(-58.425524 -34.644801)
Q111696467,Q721747,Point(-58.425524 -34.644801)
Q111696888,Q653208,Point(-58.42843 -34.647822)
Q111696888,Q721747,Point(-58.42843 -34.647822)
Q111697060,Q191851,Point(-58.424823 -34.640299)
Q111697087,Q653208,Point(-58.451442 -34.637461)
Q111697087,Q721747,Point(-58.451442 -34.637461)
Q111697103,Q653208,Point(-58.440915 -34.640009)
Q111697103,Q721747,Point(-58.440915 -34.640009)
Q111697278,Q653208,Point(-58.441477 -34.643572)
Q111697278,Q721747,Point(-58.441477 -34.643572)
Q111697279,Q853854,Point(-58.441477 -34.643572)
Q111697384,Q653208,Point(-58.442291 -34.630934)
Q111697384,Q721747,Point(-58.442291 -34.630934)
