fuente,archivo_origen,id_registro_original,clave_habilitacion,nombre_original,rubro_original,descripcion_original,patron_detectado,categoria_panaderia,confianza_categoria,motivo_categoria,direccion_original,comuna_original,barrio_original,lat,lon,calidad_geo,fecha_habilitacion,observaciones,fuentes_que_lo_detectan,cantidad_fuentes,es_duplicado_probable,grupo_duplicado,confianza_match,requiere_revision_manual,registros_agrupados,comuna_efectiva,barrio_efectivo,nivel_universo
F02,f02_habilitaciones_aprobadas_2024.csv,431680,492338/1,,Elaboración de productos de panadería con venta directa al público.,,elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,PARAGUAY 3685,,,-34.591263,-58.415714,cache_usig_exacta_sin_control_comuna,2024,esquema=legacy; archivo=2024; sin nombre: titulares no se leen (dato personal),F02,1,si,G1645,media,no,2,14,Palermo,A
F02,f02_habilitaciones_aprobadas_2024.csv,24338,493522,,Elaboración de productos de panadería con venta directa al público.,,elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,DIRECTORIO AV. 3999,,,-34.641185,-58.479906,cache_usig_exacta_sin_control_comuna,2024,esquema=legacy; archivo=2024; sin nombre: titulares no se leen (dato personal),F02,1,si,G1646,media,no,2,9,Parque Avellaneda,A
F02,f02_habilitaciones_aprobadas_2024.csv,215688,494778/1,,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,,coccion_masa_ya_elaborada,punto_de_coccion,0.7,Punto de coccion / masas y pasteleria: vende productos de panaderia pero no elabora la masa,CHACABUCO 176,,,-34.610164,-58.376251,cache_usig_exacta_sin_control_comuna,2024,esquema=legacy; archivo=2024; sin nombre: titulares no se leen (dato personal),F02,1,no,G1647,unica,si,1,1,Monserrat,B
F02,f02_habilitaciones_aprobadas_2024.csv,264285,495362,,Elaboración de productos de panadería con venta directa al público.,,elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,"VILARDEBO, TEODORO 2611",,,-34.606278,-58.495817,cache_usig_exacta_sin_control_comuna,2024,esquema=legacy; archivo=2024; sin nombre: titulares no se leen (dato personal),F02,1,si,G1648,media,no,2,11,Villa Del Parque,A
F02,f02_habilitaciones_aprobadas_2024.csv,132395,496619/2,,Elaboración de productos de panadería con venta directa al público.,,elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,RIVADAVIA AV. 6165,,,-34.625287,-58.453383,cache_usig_exacta_sin_control_comuna,2024,esquema=legacy; archivo=2024; sin nombre: titulares no se leen (dato personal),F02,1,si,G1649,media,no,2,6,Caballito,A
F02,f02_habilitaciones_aprobadas_2024.csv,429125,497600,,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,,coccion_masa_ya_elaborada,punto_de_coccion,0.7,Punto de coccion / masas y pasteleria: vende productos de panaderia pero no elabora la masa,HONDURAS 5318,,,-34.586673,-58.433205,cache_usig_exacta_sin_control_comuna,2024,esquema=legacy; archivo=2024; sin nombre: titulares no se leen (dato personal),F02,1,no,G1650,unica,si,1,14,Palermo,B
F02,f02_habilitaciones_aprobadas_2024.csv,139650,499229/2,,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,,coccion_masa_ya_elaborada,punto_de_coccion,0.7,Punto de coccion / masas y pasteleria: vende productos de panaderia pero no elabora la masa,"GOYENA, PEDRO AV. 1638",,,-34.628364,-58.451135,cache_usig_exacta_sin_control_comuna,2024,esquema=legacy; archivo=2024; sin nombre: titulares no se leen (dato personal),F02,1,no,G1651,unica,si,1,6,Caballito,B
F02,f02_habilitaciones_aprobadas_2024.csv,155721,500344,,Elaboración de productos de panadería con venta directa al público.,,elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,GUAYAQUIL 219,,,-34.619841,-58.431698,cache_usig_exacta_sin_control_comuna,2024,esquema=legacy; archivo=2024; sin nombre: titulares no se leen (dato personal),F02,1,si,G1652,media,no,2,6,Caballito,A
F02,f02_habilitaciones_aprobadas_2024.csv,157274,500808/3,,Elaboración de productos de panadería con venta directa al público.,,elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,RIGLOS 506,,,,,sin_geo,2024,esquema=legacy; archivo=2024; sin nombre: titulares no se leen (dato personal),F02,1,si,G1653,media,si,2,,,A
F02,f02_habilitaciones_aprobadas_2024.csv,148000,501633/1,,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,,coccion_masa_ya_elaborada,punto_de_coccion,0.7,Punto de coccion / masas y pasteleria: vende productos de panaderia pero no elabora la masa,YERBAL 2311,,,-34.627196,-58.461885,cache_usig_exacta_sin_control_comuna,2024,esquema=legacy; archivo=2024; sin nombre: titulares no se leen (dato personal),F02,1,no,G1654,unica,si,1,7,Flores,B
F02,f02_habilitaciones_aprobadas_2024.csv,74337,503110/2,,Elaboración de productos de panadería con venta directa al público.,,elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. 945",,,-34.643757,-58.42396,cache_usig_exacta_sin_control_comuna,2024,esquema=legacy; archivo=2024; sin nombre: titulares no se leen (dato personal),F02,1,si,G1655,media,no,2,4,Nueva Pompeya,A
F02,f02_habilitaciones_aprobadas_2024.csv,238411,503444,,"Elaboración industrial de productos de panadería, excluido galletitas y bizcochos",,elaboracion_industrial_panaderia,elaboracion_industrial,0.9,Rubro de nucleo: elaboracion_industrial_panaderia,FRAGA 1257,,,-34.58289,-58.461357,cache_usig_exacta_sin_control_comuna,2024,esquema=legacy; archivo=2024; sin nombre: titulares no se leen (dato personal),F02,1,si,G1656,media,si,3,15,Villa Ortuzar,A
F02,f02_habilitaciones_aprobadas_2024.csv,216038,503633,,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,,coccion_masa_ya_elaborada,punto_de_coccion,0.7,Punto de coccion / masas y pasteleria: vende productos de panaderia pero no elabora la masa,PIEDRAS 674,,,-34.615839,-58.377418,cache_usig_exacta_sin_control_comuna,2024,esquema=legacy; archivo=2024; sin nombre: titulares no se leen (dato personal),F02,1,si,G1657,media,si,2,1,Monserrat,B
F02,f02_habilitaciones_aprobadas_2024.csv,426919,503795/2,,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,,coccion_masa_ya_elaborada,punto_de_coccion,0.7,Punto de coccion / masas y pasteleria: vende productos de panaderia pero no elabora la masa,PARAGUAY 4240,,,-34.586707,-58.421663,cache_usig_exacta_sin_control_comuna,2024,esquema=legacy; archivo=2024; sin nombre: titulares no se leen (dato personal),F02,1,no,G1658,unica,si,1,14,Palermo,B
F02,f02_habilitaciones_aprobadas_2024.csv,217280,504574/1,,Elaboración de productos de panadería con venta directa al público.,,elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,SAN JOSE 20,,,-34.60911,-58.386235,cache_usig_exacta_sin_control_comuna,2024,esquema=legacy; archivo=2024; sin nombre: titulares no se leen (dato personal),F02,1,si,G1659,media,no,6,1,Monserrat,A
F02,f02_habilitaciones_aprobadas_2024.csv,254050,504936/1,,Elaboración de productos de panadería con venta directa al público.,,elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,ARREGUI 2894,,,-34.605671,-58.485974,cache_usig_exacta_sin_control_comuna,2024,esquema=legacy; archivo=2024; sin nombre: titulares no se leen (dato personal),F02,1,si,G1660,media,no,2,11,Villa Del Parque,A
F02,f02_habilitaciones_aprobadas_2024.csv,207129,505484,,Elaboración de productos de panadería con venta directa al público.,,elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,PASO 729,,,-34.600483,-58.40332,cache_usig_exacta_sin_control_comuna,2024,esquema=legacy; archivo=2024; sin nombre: titulares no se leen (dato personal),F02,1,si,G1661,media,no,2,3,Balvanera,A
F02,f02_habilitaciones_aprobadas_2024.csv,190079,505865,,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,,coccion_masa_ya_elaborada,punto_de_coccion,0.7,Punto de coccion / masas y pasteleria: vende productos de panaderia pero no elabora la masa,BOULOGNE SUR MER 619,,,-34.602839,-58.406188,cache_usig_exacta_sin_control_comuna,2024,esquema=legacy; archivo=2024; sin nombre: titulares no se leen (dato personal),F02,1,si,G1662,media,si,3,3,Balvanera,B
F02,f02_habilitaciones_aprobadas_2024.csv,444349,505896,,Elaboración de productos de panadería con venta directa al público.,,elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,"DIAZ, CNEL. AV. 1489",,,-34.637714,-58.441062,cache_usig_exacta_sin_control_comuna,2024,esquema=legacy; archivo=2024; sin nombre: titulares no se leen (dato personal),F02,1,si,G1663,media,no,2,7,Parque Chacabuco,A
F02,f02_habilitaciones_aprobadas_2024.csv,219191,506211,,"Elaboración industrial de productos de panadería, excluido galletitas y bizcochos",,elaboracion_industrial_panaderia,elaboracion_industrial,0.9,Rubro de nucleo: elaboracion_industrial_panaderia,MEXICO 733,,,-34.614991,-58.376518,cache_usig_exacta_sin_control_comuna,2024,esquema=legacy; archivo=2024; sin nombre: titulares no se leen (dato personal),F02,1,si,G1664,media,si,2,1,Monserrat,A
F02,f02_habilitaciones_aprobadas_2024.csv,409146,507213,,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,,coccion_masa_ya_elaborada,punto_de_coccion,0.7,Punto de coccion / masas y pasteleria: vende productos de panaderia pero no elabora la masa,ELCANO AV. 3248,,,-34.573725,-58.459601,cache_usig_exacta_sin_control_comuna,2024,esquema=legacy; archivo=2024; sin nombre: titulares no se leen (dato personal),F02,1,no,G1665,unica,si,1,13,Colegiales,B
F02,f02_habilitaciones_aprobadas_2024.csv,132902,507633,,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,,coccion_masa_ya_elaborada,punto_de_coccion,0.7,Punto de coccion / masas y pasteleria: vende productos de panaderia pero no elabora la masa,"ALVAREZ, DONATO, Tte. Gral. 890",,,-34.616037,-58.458508,cache_usig_exacta_sin_control_comuna,2024,esquema=legacy; archivo=2024; sin nombre: titulares no se leen (dato personal),F02,1,no,G1666,unica,si,1,7,Flores,B
F02,f02_habilitaciones_aprobadas_2024.csv,222170,508259,,Elaboración de productos de panadería con venta directa al público.,,elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,"PERON, JUAN DOMINGO, TTE. GENERAL 1478",,,-34.606536,-58.387461,cache_usig_exacta_sin_control_comuna,2024,esquema=legacy; archivo=2024; sin nombre: titulares no se leen (dato personal),F02,1,si,G1667,media,no,2,1,San Nicolas,A
F02,f02_habilitaciones_aprobadas_2024.csv,423272,509030,,Elaboración de productos de panadería con venta directa al público.,,elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,THAMES 880,,,-34.592844,-58.43897,cache_usig_exacta_sin_control_comuna,2024,esquema=legacy; archivo=2024; sin nombre: titulares no se leen (dato personal),F02,1,si,G1668,media,no,2,15,Villa Crespo,A
F02,f02_habilitaciones_aprobadas_2024.csv,343190,509111,,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,,coccion_masa_ya_elaborada,punto_de_coccion,0.7,Punto de coccion / masas y pasteleria: vende productos de panaderia pero no elabora la masa,ECHEVERRIA 4322,,,-34.573969,-58.474514,cache_usig_exacta_sin_control_comuna,2024,esquema=legacy; archivo=2024; sin nombre: titulares no se leen (dato personal),F02,1,no,G1669,unica,si,1,12,Villa Urquiza,B
F02,f02_habilitaciones_aprobadas_2024.csv,377568,509199,,Elaboración de productos de panadería con venta directa al público.,,elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,VIDAL 2202,,,-34.563167,-58.461293,cache_usig_exacta_sin_control_comuna,2024,esquema=legacy; archivo=2024; sin nombre: titulares no se leen (dato personal),F02,1,no,G1670,unica,no,1,13,Belgrano,A
F02,f02_habilitaciones_aprobadas_2024.csv,442058,509232/6,,Elaboración de productos de panadería con venta directa al público.,,elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,JUNIN 1487,,,-34.591067,-58.39507,cache_usig_exacta_sin_control_comuna,2024,esquema=legacy; archivo=2024; sin nombre: titulares no se leen (dato personal),F02,1,no,G1671,unica,no,1,2,Recoleta,A
F02,f02_habilitaciones_aprobadas_2024.csv,2937,509497,,Elaboración de productos de panadería con venta directa al público.,,elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,CARRASCO AV. 431,,,-34.632199,-58.491363,cache_usig_exacta_sin_control_comuna,2024,esquema=legacy; archivo=2024; sin nombre: titulares no se leen (dato personal),F02,1,no,G1672,unica,no,1,10,Velez Sarsfield,A
F02,f02_habilitaciones_aprobadas_2024.csv,226118,509588,,Elaboración de productos de panadería con venta directa al público.,,elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,PADILLA 668,,,-34.600116,-58.442507,cache_usig_exacta_sin_control_comuna,2024,esquema=legacy; archivo=2024; sin nombre: titulares no se leen (dato personal),F02,1,no,G1673,unica,no,1,15,Villa Crespo,A
F02,f02_habilitaciones_aprobadas_2024.csv,400551,509745,,Elaboración de productos de panadería con venta directa al público.,,elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,"VEGA, NICETO, Cnel. AV. 5682",,,-34.586204,-58.440219,cache_usig_exacta_sin_control_comuna,2024,esquema=legacy; archivo=2024; sin nombre: titulares no se leen (dato personal),F02,1,no,G1674,unica,no,1,14,Palermo,A
F02,f02_habilitaciones_aprobadas_2024.csv,361293,510021,,Elaboración de productos de panadería con venta directa al público.,,elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,MOSCONI GENERAL AV. 2698,,,-34.584874,-58.499741,cache_usig_exacta_sin_control_comuna,2024,esquema=legacy; archivo=2024; sin nombre: titulares no se leen (dato personal),F02,1,si,G1675,media,no,2,12,Villa Pueyrredon,A
F02,f02_habilitaciones_aprobadas_2024.csv,447810,510143/2,,Elaboración de productos de panadería con venta directa al público.,,elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,LAS HERAS GENERAL AV. 3014,,,-34.583563,-58.404533,cache_usig_exacta_sin_control_comuna,2024,esquema=legacy; archivo=2024; sin nombre: titulares no se leen (dato personal),F02,1,no,G1676,unica,no,1,2,Recoleta,A
F02,f02_habilitaciones_aprobadas_2024.csv,346794,510466,,Elaboración de productos de panadería con venta directa al público.,,elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,CONGRESO AV. 5180,,,-34.570269,-58.490991,cache_usig_exacta_sin_control_comuna,2024,esquema=legacy; archivo=2024; sin nombre: titulares no se leen (dato personal),F02,1,si,G1677,media,no,2,12,Villa Urquiza,A
F02,f02_habilitaciones_aprobadas_2024.csv,202471,510520/2,,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,,coccion_masa_ya_elaborada,punto_de_coccion,0.7,Punto de coccion / masas y pasteleria: vende productos de panaderia pero no elabora la masa,"YRIGOYEN, HIPOLITO 2400",,,-34.610936,-58.400236,cache_usig_exacta_sin_control_comuna,2024,esquema=legacy; archivo=2024; sin nombre: titulares no se leen (dato personal),F02,1,no,G1678,unica,si,1,3,Balvanera,B
F02,f02_habilitaciones_aprobadas_2024.csv,175892,511024/3,,Elaboración de productos de panadería con venta directa al público.,,elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,"VALLESE, FELIPE 501",,,-34.611369,-58.441009,cache_usig_exacta_sin_control_comuna,2024,esquema=legacy; archivo=2024; sin nombre: titulares no se leen (dato personal),F02,1,si,G1679,media,no,2,6,Caballito,A
F02,f02_habilitaciones_aprobadas_2024.csv,352183,511226,,Elaboración de productos de panadería con venta directa al público.,,elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,ROOSEVELT FRANKLIN D. AV. 5415,,,-34.575523,-58.490892,cache_usig_exacta_sin_control_comuna,2024,esquema=legacy; archivo=2024; sin nombre: titulares no se leen (dato personal),F02,1,si,G1680,media,no,2,12,Villa Urquiza,A
