polo_A,nombre_A,polo_B,nombre_B,soporte_es_real_A,soporte_es_real_B,estado_soporte_A,estado_soporte_B,fuente_geometria_A,fuente_geometria_B,superficie_A_m2,superficie_B_m2,interseccion_m2,superficie_perdida_A_m2,superficie_perdida_B_m2,pct_superficie_A_en_B,pct_superficie_B_en_A,locales_compartidos,locales_A,locales_B,pct_locales_A_compartidos,pct_locales_B_compartidos,relacion_observada,direccion_contencion_observada,clase,gate_recomendacion
R14,Avenida Boedo,Z27,Villa Santa Rita,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#R14,geometria_r7/zonas_r7.geojson#Z27,1794603.7926,2154579.1388,0.0,1794603.7926,2154579.1388,0.0,0.0,0,245,182,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R14,Avenida Boedo,Z28,Monte Castro,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_R15_CERRADO,geometria_r7/zonas_r7.geojson#R14,ronda_15/geometria/perimetros_18.geojson#Z28,1794603.7926,287297.4688,0.0,1794603.7926,287297.4688,0.0,0.0,0,245,69,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R14,Avenida Boedo,Z31,Villa Luro,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_R15_CERRADO,geometria_r7/zonas_r7.geojson#R14,ronda_15/geometria/perimetros_18.geojson#Z31,1794603.7926,137000.0722,0.0,1794603.7926,137000.0722,0.0,0.0,0,245,41,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R14,Avenida Boedo,Z32,Liniers · Mercado Andino,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_R15_CERRADO,geometria_r7/zonas_r7.geojson#R14,ronda_15/geometria/perimetros_18.geojson#Z32,1794603.7926,69983.3644,0.0,1794603.7926,69983.3644,0.0,0.0,0,245,63,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R14,Avenida Boedo,Z33,Mataderos,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#R14,geometria_r7/zonas_r7.geojson#Z33,1794603.7926,7401138.1314,0.0,1794603.7926,7401138.1314,0.0,0.0,0,245,375,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R14,Avenida Boedo,Z35,Balvanera · Once,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#R14,geometria_r7/zonas_r7.geojson#Z35,1794603.7926,4344292.8134,0.0,1794603.7926,4344292.8134,0.0,0.0,0,245,1253,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R14,Avenida Boedo,Z37,Almagro,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_PARCIAL,geometria_r7/zonas_r7.geojson#R14,geometria_r7/zonas_r7.geojson#Z37,1794603.7926,4052581.4325,184303.6178,1610300.1748,3868277.8146,10.2699,4.5478,34,245,868,13.8776,3.9171,SOLAPADA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R14,Avenida Boedo,Z39,Parque Avellaneda,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#R14,geometria_r7/zonas_r7.geojson#Z39,1794603.7926,4734677.9636,0.0,1794603.7926,4734677.9636,0.0,0.0,0,245,173,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R14,Avenida Boedo,Z39b,Baek-ku · Barrio Coreano,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R14,geometria_r7/zonas_r7.geojson#Z39b,1794603.7926,348613.4114,0.0,1794603.7926,348613.4114,0.0,0.0,0,245,38,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R14,Avenida Boedo,Z40,Nueva Pompeya y Parque Patricios,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#R14,geometria_r7/zonas_r7.geojson#Z40,1794603.7926,8700695.4444,175339.689,1619264.1036,8525355.7554,9.7704,2.0152,27,245,546,11.0204,4.9451,SOLAPADA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R14,Avenida Boedo,Z41,Nunez,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_PARCIAL,geometria_r7/zonas_r7.geojson#R14,geometria_r7/zonas_r7.geojson#Z41,1794603.7926,4498573.1913,0.0,1794603.7926,4498573.1913,0.0,0.0,0,245,494,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R14,Avenida Boedo,Z43,Colegiales,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R14,geometria_r7/zonas_r7.geojson#Z43,1794603.7926,2290766.469,0.0,1794603.7926,2290766.469,0.0,0.0,0,245,441,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R14,Avenida Boedo,Z44,Villa Ortuzar,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_PARCIAL,geometria_r7/zonas_r7.geojson#R14,geometria_r7/zonas_r7.geojson#Z44,1794603.7926,1854585.591,0.0,1794603.7926,1854585.591,0.0,0.0,0,245,201,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R14,Avenida Boedo,Z46,Retiro,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_PARCIAL,geometria_r7/zonas_r7.geojson#R14,geometria_r7/zonas_r7.geojson#Z46,1794603.7926,4666034.0744,0.0,1794603.7926,4666034.0744,0.0,0.0,0,245,715,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R14,Avenida Boedo,Z47,Monserrat y Congreso,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_R15_CERRADO,geometria_r7/zonas_r7.geojson#R14,ronda_15/geometria/perimetros_18.geojson#Z47,1794603.7926,137744.2373,0.0,1794603.7926,137744.2373,0.0,0.0,0,245,133,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R14,Avenida Boedo,Z50,Barracas · Av. Montes de Oca,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_R15_CERRADO,geometria_r7/zonas_r7.geojson#R14,ronda_15/geometria/perimetros_18.geojson#Z50,1794603.7926,506179.4217,0.0,1794603.7926,506179.4217,0.0,0.0,0,245,84,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R14,Avenida Boedo,Z51,"Barracas · Iriarte, California y Vieytes",True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_R15_CERRADO,geometria_r7/zonas_r7.geojson#R14,ronda_15/geometria/perimetros_18.geojson#Z51,1794603.7926,58289.4095,0.0,1794603.7926,58289.4095,0.0,0.0,0,245,12,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R14,Avenida Boedo,Z52,La Boca · Almirante Brown y Necochea,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_R15_CERRADO,geometria_r7/zonas_r7.geojson#R14,ronda_15/geometria/perimetros_18.geojson#Z52,1794603.7926,61375.7276,0.0,1794603.7926,61375.7276,0.0,0.0,0,245,3,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R14,Avenida Boedo,Z53,La Boca · Caminito y Vuelta de Rocha,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#R14,geometria_r7/zonas_r7.geojson#S_LABOCA,1794603.7926,5039963.2303,0.0,1794603.7926,5039963.2303,0.0,0.0,0,245,295,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R14,Avenida Boedo,Z54,Nueva Pompeya · eje Av. Saenz,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_CONCENTRACION_MEDIDA,geometria_r7/zonas_r7.geojson#R14,borrador_polos/polos_publicables.geojson#P024,1794603.7926,504234.5331,0.0,1794603.7926,504234.5331,0.0,0.0,0,245,95,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R15,Devoto,R16,Donado-Holmberg,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R15,geometria_r7/zonas_r7.geojson#R16,4787401.8397,1189977.7103,0.0,4787401.8397,1189977.7103,0.0,0.0,0,422,121,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R15,Devoto,R17,Villa Urquiza,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R15,geometria_r7/zonas_r7.geojson#R17,4787401.8397,4466238.0978,0.0,4787401.8397,4466238.0978,0.0,0.0,0,422,528,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R15,Devoto,R19,Federico Lacroze,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R15,geometria_r7/zonas_r7.geojson#R19,4787401.8397,3032830.6752,0.0,4787401.8397,3032830.6752,0.0,0.0,0,422,532,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R15,Devoto,R20,Garcia del Rio,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R15,geometria_r7/zonas_r7.geojson#R20,4787401.8397,610027.9937,0.0,4787401.8397,610027.9937,0.0,0.0,0,422,102,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R15,Devoto,R21,La Paternal,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R15,geometria_r7/zonas_r7.geojson#R21,4787401.8397,3853388.4058,0.0,4787401.8397,3853388.4058,0.0,0.0,0,422,307,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R15,Devoto,Z24,Flores · Avellaneda y Pasaje Ruperto Godoy,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R15,geometria_r7/zonas_r7.geojson#Z24,4787401.8397,395122.3802,0.0,4787401.8397,395122.3802,0.0,0.0,0,422,107,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R15,Devoto,Z27,Villa Santa Rita,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#R15,geometria_r7/zonas_r7.geojson#Z27,4787401.8397,2154579.1388,0.0,4787401.8397,2154579.1388,0.0,0.0,0,422,182,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R15,Devoto,Z28,Monte Castro,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_R15_CERRADO,geometria_r7/zonas_r7.geojson#R15,ronda_15/geometria/perimetros_18.geojson#Z28,4787401.8397,287297.4688,0.0,4787401.8397,287297.4688,0.0,0.0,0,422,69,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R15,Devoto,Z31,Villa Luro,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_R15_CERRADO,geometria_r7/zonas_r7.geojson#R15,ronda_15/geometria/perimetros_18.geojson#Z31,4787401.8397,137000.0722,0.0,4787401.8397,137000.0722,0.0,0.0,0,422,41,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R15,Devoto,Z32,Liniers · Mercado Andino,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_R15_CERRADO,geometria_r7/zonas_r7.geojson#R15,ronda_15/geometria/perimetros_18.geojson#Z32,4787401.8397,69983.3644,0.0,4787401.8397,69983.3644,0.0,0.0,0,422,63,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R15,Devoto,Z33,Mataderos,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#R15,geometria_r7/zonas_r7.geojson#Z33,4787401.8397,7401138.1314,0.0,4787401.8397,7401138.1314,0.0,0.0,0,422,375,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R15,Devoto,Z35,Balvanera · Once,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#R15,geometria_r7/zonas_r7.geojson#Z35,4787401.8397,4344292.8134,0.0,4787401.8397,4344292.8134,0.0,0.0,0,422,1253,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R15,Devoto,Z37,Almagro,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_PARCIAL,geometria_r7/zonas_r7.geojson#R15,geometria_r7/zonas_r7.geojson#Z37,4787401.8397,4052581.4325,0.0,4787401.8397,4052581.4325,0.0,0.0,0,422,868,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R15,Devoto,Z39,Parque Avellaneda,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#R15,geometria_r7/zonas_r7.geojson#Z39,4787401.8397,4734677.9636,0.0,4787401.8397,4734677.9636,0.0,0.0,0,422,173,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R15,Devoto,Z39b,Baek-ku · Barrio Coreano,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R15,geometria_r7/zonas_r7.geojson#Z39b,4787401.8397,348613.4114,0.0,4787401.8397,348613.4114,0.0,0.0,0,422,38,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R15,Devoto,Z40,Nueva Pompeya y Parque Patricios,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#R15,geometria_r7/zonas_r7.geojson#Z40,4787401.8397,8700695.4444,0.0,4787401.8397,8700695.4444,0.0,0.0,0,422,546,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R15,Devoto,Z41,Nunez,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_PARCIAL,geometria_r7/zonas_r7.geojson#R15,geometria_r7/zonas_r7.geojson#Z41,4787401.8397,4498573.1913,0.0,4787401.8397,4498573.1913,0.0,0.0,0,422,494,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R15,Devoto,Z43,Colegiales,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R15,geometria_r7/zonas_r7.geojson#Z43,4787401.8397,2290766.469,0.0,4787401.8397,2290766.469,0.0,0.0,0,422,441,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R15,Devoto,Z44,Villa Ortuzar,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_PARCIAL,geometria_r7/zonas_r7.geojson#R15,geometria_r7/zonas_r7.geojson#Z44,4787401.8397,1854585.591,0.0,4787401.8397,1854585.591,0.0,0.0,0,422,201,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R15,Devoto,Z46,Retiro,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_PARCIAL,geometria_r7/zonas_r7.geojson#R15,geometria_r7/zonas_r7.geojson#Z46,4787401.8397,4666034.0744,0.0,4787401.8397,4666034.0744,0.0,0.0,0,422,715,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R15,Devoto,Z47,Monserrat y Congreso,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_R15_CERRADO,geometria_r7/zonas_r7.geojson#R15,ronda_15/geometria/perimetros_18.geojson#Z47,4787401.8397,137744.2373,0.0,4787401.8397,137744.2373,0.0,0.0,0,422,133,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R15,Devoto,Z50,Barracas · Av. Montes de Oca,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_R15_CERRADO,geometria_r7/zonas_r7.geojson#R15,ronda_15/geometria/perimetros_18.geojson#Z50,4787401.8397,506179.4217,0.0,4787401.8397,506179.4217,0.0,0.0,0,422,84,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R15,Devoto,Z51,"Barracas · Iriarte, California y Vieytes",True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_R15_CERRADO,geometria_r7/zonas_r7.geojson#R15,ronda_15/geometria/perimetros_18.geojson#Z51,4787401.8397,58289.4095,0.0,4787401.8397,58289.4095,0.0,0.0,0,422,12,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R15,Devoto,Z52,La Boca · Almirante Brown y Necochea,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_R15_CERRADO,geometria_r7/zonas_r7.geojson#R15,ronda_15/geometria/perimetros_18.geojson#Z52,4787401.8397,61375.7276,0.0,4787401.8397,61375.7276,0.0,0.0,0,422,3,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R15,Devoto,Z53,La Boca · Caminito y Vuelta de Rocha,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#R15,geometria_r7/zonas_r7.geojson#S_LABOCA,4787401.8397,5039963.2303,0.0,4787401.8397,5039963.2303,0.0,0.0,0,422,295,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R15,Devoto,Z54,Nueva Pompeya · eje Av. Saenz,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_CONCENTRACION_MEDIDA,geometria_r7/zonas_r7.geojson#R15,borrador_polos/polos_publicables.geojson#P024,4787401.8397,504234.5331,0.0,4787401.8397,504234.5331,0.0,0.0,0,422,95,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R16,Donado-Holmberg,R17,Villa Urquiza,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R16,geometria_r7/zonas_r7.geojson#R17,1189977.7103,4466238.0978,0.0,1189977.7103,4466238.0978,0.0,0.0,0,121,528,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R16,Donado-Holmberg,R19,Federico Lacroze,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R16,geometria_r7/zonas_r7.geojson#R19,1189977.7103,3032830.6752,0.0,1189977.7103,3032830.6752,0.0,0.0,0,121,532,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R16,Donado-Holmberg,R20,Garcia del Rio,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R16,geometria_r7/zonas_r7.geojson#R20,1189977.7103,610027.9937,0.0,1189977.7103,610027.9937,0.0,0.0,0,121,102,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R16,Donado-Holmberg,R21,La Paternal,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R16,geometria_r7/zonas_r7.geojson#R21,1189977.7103,3853388.4058,0.0,1189977.7103,3853388.4058,0.0,0.0,0,121,307,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R16,Donado-Holmberg,Z24,Flores · Avellaneda y Pasaje Ruperto Godoy,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R16,geometria_r7/zonas_r7.geojson#Z24,1189977.7103,395122.3802,0.0,1189977.7103,395122.3802,0.0,0.0,0,121,107,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R16,Donado-Holmberg,Z27,Villa Santa Rita,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#R16,geometria_r7/zonas_r7.geojson#Z27,1189977.7103,2154579.1388,0.0,1189977.7103,2154579.1388,0.0,0.0,0,121,182,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R16,Donado-Holmberg,Z28,Monte Castro,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_R15_CERRADO,geometria_r7/zonas_r7.geojson#R16,ronda_15/geometria/perimetros_18.geojson#Z28,1189977.7103,287297.4688,0.0,1189977.7103,287297.4688,0.0,0.0,0,121,69,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R16,Donado-Holmberg,Z31,Villa Luro,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_R15_CERRADO,geometria_r7/zonas_r7.geojson#R16,ronda_15/geometria/perimetros_18.geojson#Z31,1189977.7103,137000.0722,0.0,1189977.7103,137000.0722,0.0,0.0,0,121,41,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R16,Donado-Holmberg,Z32,Liniers · Mercado Andino,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_R15_CERRADO,geometria_r7/zonas_r7.geojson#R16,ronda_15/geometria/perimetros_18.geojson#Z32,1189977.7103,69983.3644,0.0,1189977.7103,69983.3644,0.0,0.0,0,121,63,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R16,Donado-Holmberg,Z33,Mataderos,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#R16,geometria_r7/zonas_r7.geojson#Z33,1189977.7103,7401138.1314,0.0,1189977.7103,7401138.1314,0.0,0.0,0,121,375,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R16,Donado-Holmberg,Z35,Balvanera · Once,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#R16,geometria_r7/zonas_r7.geojson#Z35,1189977.7103,4344292.8134,0.0,1189977.7103,4344292.8134,0.0,0.0,0,121,1253,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R16,Donado-Holmberg,Z37,Almagro,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_PARCIAL,geometria_r7/zonas_r7.geojson#R16,geometria_r7/zonas_r7.geojson#Z37,1189977.7103,4052581.4325,0.0,1189977.7103,4052581.4325,0.0,0.0,0,121,868,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R16,Donado-Holmberg,Z39,Parque Avellaneda,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#R16,geometria_r7/zonas_r7.geojson#Z39,1189977.7103,4734677.9636,0.0,1189977.7103,4734677.9636,0.0,0.0,0,121,173,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
